station,target,algo,variant_id,window_size,feature_variant,params,rmse_mean,rmse_std,r2_mean,mae_mean,holdout_rmse,holdout_r2,n_train_avg,n_folds,train_time_sec,feature_importances,error
Control_59_3-3_O,MCD,HistGB,HistGB#BASELINE,7,basic,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 5, ""max_iter"": 300, ""min_samples_leaf"": 20}",191.26352271810524,150.86810886733207,-0.31122152134506764,156.54674934069038,106.75230761468671,0.6836751809798403,163.0,5,2.0531913000013446,{},
Control_59_3-3_O,MCD,HistGB,HistGB#000,5,long_lags,"{""l2_regularization"": 0.01, ""learning_rate"": 0.01, ""max_depth"": 2, ""max_iter"": 1200, ""min_samples_leaf"": 10}",171.7458673272801,117.24122440580493,-0.39754079748001,141.9624178912971,112.86846537441929,0.6463904666804681,158.0,5,1.016945499999565,{},
Control_59_3-3_O,MCD,HistGB,HistGB#001,3,ema,"{""l2_regularization"": 0.0, ""learning_rate"": 0.12, ""max_depth"": 2, ""max_iter"": 2000, ""min_samples_leaf"": 5}",188.46583282644778,142.42147544580297,-0.13395558978884387,154.5185746104365,108.13161195518863,0.6754481573491006,163.0,5,0.29329429999779677,{},
Control_59_3-3_O,MCD,HistGB,HistGB#002,35,soil_profile,"{""l2_regularization"": 1.0, ""learning_rate"": 0.03, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 10}",159.57892296143444,112.47041707846837,-0.0484465931540111,134.27517416145855,102.46473801582879,0.7085744715140943,156.0,5,5.1686398000019835,{},
Control_59_3-3_O,MCD,HistGB,HistGB#003,21,irrigation_memory,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 1200, ""min_samples_leaf"": 10}",158.24802700206135,101.42236988853199,-0.004933198519151749,131.5383021420783,105.0868275936482,0.6934683747334611,159.0,5,3.239063199995144,{},
Control_59_3-3_O,MCD,HistGB,HistGB#004,3,soil_profile,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""max_iter"": 600, ""min_samples_leaf"": 5}",183.33957175727951,143.50243608780312,-0.08542861199441172,150.22442481629542,111.37435857666517,0.6556903804218742,163.0,5,0.426065200001176,{},
Control_59_3-3_O,MCD,HistGB,HistGB#005,2,stress_indices,"{""l2_regularization"": 1.0, ""learning_rate"": 0.01, ""max_depth"": 5, ""max_iter"": 1200, ""min_samples_leaf"": 20}",184.9828943525332,156.39082285984125,-0.45513740067092023,157.90115805516908,97.42587964537653,0.7365322903472313,159.0,5,0.8480989999952726,{},
Control_59_3-3_O,MCD,HistGB,HistGB#006,10,full,"{""l2_regularization"": 0.0, ""learning_rate"": 0.12, ""max_depth"": 2, ""max_iter"": 2000, ""min_samples_leaf"": 50}",,,,,,,90.0,2,0.19045029999688268,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#007,7,calendar,"{""l2_regularization"": 0.0, ""learning_rate"": 0.12, ""max_depth"": 5, ""max_iter"": 600, ""min_samples_leaf"": 5}",159.61828566094096,86.73918699600058,0.017542280835610536,128.90066882087572,102.3286368160838,0.7093481429825897,163.0,5,0.6424629000030109,{},
Control_59_3-3_O,MCD,HistGB,HistGB#008,28,full,"{""l2_regularization"": 0.5, ""learning_rate"": 0.01, ""max_depth"": 3, ""max_iter"": 300, ""min_samples_leaf"": 20}",187.35719030249425,154.9122963673671,-0.4990067432003258,160.56729258979357,101.94253791792868,0.7115373376090821,159.0,5,3.1593951000031666,{},
Control_59_3-3_O,MCD,HistGB,HistGB#009,10,full,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_depth"": 3, ""max_iter"": 1200, ""min_samples_leaf"": 10}",155.38344103276472,106.58449782231904,0.009205743724179904,129.70138589158375,96.48959174888988,0.7415719428798284,159.0,5,1.3849654000005103,{},
Control_59_3-3_O,MCD,HistGB,HistGB#010,5,stress_indices,"{""l2_regularization"": 1.0, ""learning_rate"": 0.01, ""max_depth"": null, ""max_iter"": 600, ""min_samples_leaf"": 10}",157.1285939398847,110.07584363562793,-0.014285550691612392,131.57057197270018,92.58382662937315,0.7620701238746052,159.0,5,2.0626612000050955,{},
Control_59_3-3_O,MCD,HistGB,HistGB#011,7,basic,"{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": 5, ""max_iter"": 600, ""min_samples_leaf"": 5}",165.49914576083336,91.95125782804786,-0.06227488964796697,132.85192151432332,99.89873817729877,0.7229879060711202,163.0,5,0.7944688000061433,{},
Control_59_3-3_O,MCD,HistGB,HistGB#012,14,ema,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 8, ""max_iter"": 1200, ""min_samples_leaf"": 10}",154.21185996101104,94.00837969000479,0.04567471465525989,125.17880593448922,104.14940926788015,0.6989127626912796,161.0,5,2.9473345000005793,{},
Control_59_3-3_O,MCD,HistGB,HistGB#013,5,ema,"{""l2_regularization"": 0.01, ""learning_rate"": 0.08, ""max_depth"": 8, ""max_iter"": 2000, ""min_samples_leaf"": 20}",,,,,,,93.0,2,0.08621370000037132,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#014,21,irrigation_memory,"{""l2_regularization"": 1.0, ""learning_rate"": 0.12, ""max_depth"": null, ""max_iter"": 1200, ""min_samples_leaf"": 30}",194.7434440462652,164.40725717189824,-0.6590680192698366,166.27115143465716,98.40929193578232,0.7311865846023871,159.0,5,0.9417557000051602,{},
Control_59_3-3_O,MCD,HistGB,HistGB#015,3,multi_roll,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""max_iter"": 2000, ""min_samples_leaf"": 5}",135.33981514145862,73.43580623205492,0.22597572199226929,110.72767290812264,102.49305403276433,0.7084133790138485,159.0,5,0.7123019999999087,{},
Control_59_3-3_O,MCD,HistGB,HistGB#016,28,robust_smoothing,"{""l2_regularization"": 0.5, ""learning_rate"": 0.03, ""max_depth"": 8, ""max_iter"": 300, ""min_samples_leaf"": 30}",,,,,,,88.0,2,0.304036300003645,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#017,10,full,"{""l2_regularization"": 0.0, ""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 300, ""min_samples_leaf"": 50}",,,,,,,90.0,2,0.30787710000004154,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#018,28,basic,"{""l2_regularization"": 0.5, ""learning_rate"": 0.05, ""max_depth"": 2, ""max_iter"": 1200, ""min_samples_leaf"": 10}",163.2783191413942,103.7128233567905,-0.2043604861317303,132.99751131192477,98.76128184867848,0.7292601643161406,158.0,5,1.365165099996375,{},
Control_59_3-3_O,MCD,HistGB,HistGB#019,10,full,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 600, ""min_samples_leaf"": 5}",142.49327409367123,85.22915447518112,0.1463193136689955,117.54030761568951,92.99656393130059,0.7599440197500973,159.0,5,4.85947650000162,{},
Control_59_3-3_O,MCD,HistGB,HistGB#020,5,robust_smoothing,"{""l2_regularization"": 0.01, ""learning_rate"": 0.12, ""max_depth"": null, ""max_iter"": 600, ""min_samples_leaf"": 20}",168.39629937848102,117.13215109781603,-0.2028561583008921,135.53960348724075,109.19328383012532,0.6690437563399474,161.0,5,0.716910100003588,{},
Control_59_3-3_O,MCD,HistGB,HistGB#021,3,irrigation_memory,"{""l2_regularization"": 0.5, ""learning_rate"": 0.12, ""max_depth"": 2, ""max_iter"": 1200, ""min_samples_leaf"": 5}",142.68361447594958,71.4319918520748,0.11143392822993221,117.56730284723294,103.42272775937526,0.7030996559626943,159.0,5,0.34194399999978486,{},
Control_59_3-3_O,MCD,HistGB,HistGB#022,3,long_lags,"{""l2_regularization"": 0.01, ""learning_rate"": 0.05, ""max_depth"": 3, ""max_iter"": 300, ""min_samples_leaf"": 50}",,,,,,,88.0,2,0.13609030000225175,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#023,35,multi_roll,"{""l2_regularization"": 0.01, ""learning_rate"": 0.08, ""max_depth"": 2, ""max_iter"": 600, ""min_samples_leaf"": 30}",,,,,,,85.0,2,0.29784839999774704,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#024,7,calendar,"{""l2_regularization"": 0.01, ""learning_rate"": 0.05, ""max_depth"": null, ""max_iter"": 2000, ""min_samples_leaf"": 50}",,,,,,,95.0,2,0.12793070000043372,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#025,3,ema,"{""l2_regularization"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 5, ""max_iter"": 2000, ""min_samples_leaf"": 30}",,,,,,,95.0,2,0.08915029999479884,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#026,35,ema,"{""l2_regularization"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""max_iter"": 1200, ""min_samples_leaf"": 50}",,,,,,,85.0,2,0.2757819999969797,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,HistGB,HistGB#027,7,long_lags,"{""l2_regularization"": 0.0, ""learning_rate"": 0.12, ""max_depth"": 3, ""max_iter"": 300, ""min_samples_leaf"": 5}",147.5047279763639,84.43417691591357,0.06714772190634828,118.08540290350004,100.31320496019315,0.7206845640246579,158.0,5,0.5096527000059723,{},
Control_59_3-3_O,MCD,HistGB,HistGB#028,10,full,"{""l2_regularization"": 1.0, ""learning_rate"": 0.01, ""max_depth"": 5, ""max_iter"": 300, ""min_samples_leaf"": 10}",160.01375982278864,111.57119698449277,-0.04332735547609201,135.08265169384399,99.06016977620396,0.7276189681913093,159.0,5,6.412113799997314,{},
Control_59_3-3_O,MCD,HistGB,HistGB#029,28,ema,"{""l2_regularization"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 3, ""max_iter"": 600, ""min_samples_leaf"": 50}",,,,,,,88.0,2,0.27101829999446636,{},early_stopped_worse_than_baseline
Control_59_3-3_O,MCD,RandomForest,RandomForest#BASELINE,7,basic,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 300}",212.47186347856496,105.40026788806449,-6.35323332924386,181.43502787644965,115.17885428796036,0.6317657052988819,163.0,5,1.3116490000029444,"{""MCD_lag1"": 0.06296191952452443, ""MCD_lag2"": 0.024325016094950094, ""MCD_roll7d"": 0.03803841154053455, ""dpv"": 0.09922914132060436, ""dpv_lag1"": 0.042012737710611016, ""dpv_lag2"": 0.03877449157390408, ""dpv_lag3"": 0.018014540096387477, ""dpv_roll7d"": 0.038874272119911006, ""tmax"": 0.07530502283899569, ""tmax_lag1"": 0.049966644884171976, ""tmax_lag2"": 0.021484717197814397, ""tmax_lag3"": 0.04074281888939146, ""tmax_lag4"": 0.026633532643459096, ""tmax_lag5"": 0.026318905778452844, ""tmax_roll7d"": 0.03657595940669769}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#000,21,irrigation_memory,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 600}",208.57954295436872,101.10416484328864,-1.838577177404958,172.0246410331383,121.4132911907181,0.5908230239592112,159.0,5,2.409534900005383,"{""MCD_lag1"": 0.03951179110822443, ""MCD_lag2"": 0.025690073307125586, ""MCD_roll7d"": 0.02341516373423016, ""dpv"": 0.07747441448450217, ""dpv_lag1"": 0.03779447458855106, ""dpv_lag2"": 0.0254056274580102, ""dpv_lag3"": 0.018579047362742244, ""dpv_roll7d"": 0.03425827586774029, ""pluv_avg30d"": 0.025326620659518254, ""tmax"": 0.06761177307185705, ""tmax_lag1"": 0.040836329113671264, ""tmax_lag2"": 0.01947002114498785, ""tmax_lag3"": 0.01664352942636226, ""tmax_lag4"": 0.014516125192103676, ""tmax_roll7d"": 0.020724188518840548}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#001,2,soil_profile,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""n_estimators"": 600}",217.56248335212982,139.43961411134381,-1.3654392152455785,183.9610004025277,113.51828884045965,0.6423070365600305,164.0,5,2.3010850999999093,"{""MCD_lag1"": 0.0796839004530829, ""MCD_lag2"": 0.03350514079210371, ""MCD_roll2d"": 0.07381316991030505, ""day_cos"": 0.019333560453137447, ""dpv"": 0.12435878323330023, ""dpv_lag1"": 0.05524587764530081, ""dpv_lag2"": 0.025607963401863387, ""dpv_roll2d"": 0.05155170514764078, ""humedad_Hd55"": 0.013482531010150596, ""humedad_Hd75"": 0.016426821299263285, ""humedad_deep_mean"": 0.014290744123425764, ""tmax"": 0.11698532407242251, ""tmax_lag1"": 0.060003081477119656, ""tmax_lag2"": 0.031243872254671602, ""tmax_roll2d"": 0.055807534870812414}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#002,7,robust_smoothing,"{""max_depth"": 14, ""max_features"": 0.5, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 1000}",148.05851840783507,82.97094295827793,0.024025823573746895,118.25318627289286,102.08921297511938,0.7107066595347531,161.0,5,4.724822700001823,"{""MCD_lag1"": 0.06408418251397861, ""MCD_median3d"": 0.006890628686186428, ""MCD_roll7d"": 0.004374875524834801, ""dpv"": 0.30395193914242724, ""dpv_lag1"": 0.019371592666873376, ""dpv_median14d"": 0.007024391556959862, ""dpv_median3d"": 0.0036260539709091133, ""dpv_median7d"": 0.028901026260017938, ""dpv_roll7d"": 0.031056481906136926, ""humedad_Hd25_lag4"": 0.002703427070885525, ""tmax"": 0.3481694533074009, ""tmax_lag1"": 0.033181291490918835, ""tmax_median3d"": 0.005789915536939601, ""tmax_median7d"": 0.007865409018442888, ""tmax_roll7d"": 0.005002522742196997}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#003,28,ema,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""n_estimators"": 600}",144.61217592494532,87.46984074578482,0.11340205333730888,116.17081636210767,103.1184285556096,0.7048442169036583,158.0,5,4.712695499998517,"{""MCD_ema30"": 0.003717056370999064, ""MCD_ema70"": 0.01537112672644689, ""MCD_lag1"": 0.04332192798918542, ""dpv"": 0.33190320191286315, ""dpv_ema30"": 0.00322258397595958, ""dpv_roll7d"": 0.004538253614009312, ""humedad_Hd05"": 0.002500768876513934, ""humedad_Hd15"": 0.0019419163888124617, ""humedad_Hd15_lag1"": 0.0015952155292234295, ""humedad_Hd25_lag5"": 0.0016404412070410012, ""humedad_Hd45_lag19"": 0.002353685922657017, ""tmax"": 0.4661889645633135, ""tmax_lag1"": 0.002476187372093054, ""tmax_lag16"": 0.0019265238152603192, ""tmax_lag23"": 0.0022089965903366953}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#004,35,basic,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 300}",218.67904214828363,109.27115096076666,-2.291308042415454,184.5079752248271,117.8764226415438,0.6143151149475715,156.0,5,1.2450769999995828,"{""MCD_lag1"": 0.0332471282565775, ""MCD_lag2"": 0.021040162809383103, ""MCD_roll7d"": 0.03361351143902425, ""dpv"": 0.060919234623387504, ""dpv_lag1"": 0.02482303374956988, ""dpv_lag2"": 0.023123400319156703, ""dpv_lag3"": 0.01429647780135895, ""dpv_lag8"": 0.016675555891083733, ""dpv_roll7d"": 0.020855572548588715, ""humedad_Hd75"": 0.015114932508769092, ""tmax"": 0.056913605953925535, ""tmax_lag1"": 0.037673374987831645, ""tmax_lag4"": 0.018139670043143905, ""tmax_lag5"": 0.014510642070981357, ""tmax_roll7d"": 0.03274703019920365}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#005,28,ema,"{""max_depth"": 8, ""max_features"": 1.0, ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 300}",164.20535922814656,117.21280415878762,-0.0971009040771313,133.8243820917367,105.52368026060309,0.6909145343417422,158.0,5,2.0192530999993323,"{""MCD_ema70"": 0.0062759055966308, ""MCD_lag1"": 0.047630856580285263, ""dpv"": 0.32387641966253655, ""dpv_ema30"": 0.0017210329637089808, ""dpv_lag11"": 0.0016240903600844108, ""humedad_Hd05"": 0.0020964587554460363, ""humedad_Hd15"": 0.001804100023328047, ""humedad_Hd15_lag1"": 0.0018214395260253812, ""humedad_Hd25_lag4"": 0.0016794106126165353, ""humedad_Hd25_lag5"": 0.001525920449710501, ""humedad_Hd45_lag19"": 0.00256967852063887, ""tmax"": 0.5330913067119692, ""tmax_ema30"": 0.002296304608421504, ""tmax_lag23"": 0.002427909694686314, ""tmin_lag23"": 0.0013812481498301865}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#006,21,calendar,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""min_samples_split"": 2, ""n_estimators"": 600}",246.6505618907187,120.2125072000212,-7.381762373174377,210.12029263809254,127.00354736222752,0.5522759457509636,160.0,5,2.3512447999964934,"{""MCD_lag1"": 0.047071533624871875, ""MCD_lag2"": 0.02439821304381171, ""MCD_lag3"": 0.020557818777835534, ""MCD_roll7d"": 0.04200313452654885, ""day_cos"": 0.017213910312421768, ""dpv"": 0.07368692695806199, ""dpv_lag1"": 0.043233891500657366, ""dpv_lag2"": 0.02615842350189967, ""dpv_roll7d"": 0.041686413299109756, ""tmax"": 0.055841584135199455, ""tmax_lag1"": 0.04172912148366353, ""tmax_lag2"": 0.02852643007376548, ""tmax_lag3"": 0.03221381598156774, ""tmax_lag5"": 0.017452554613250914, ""tmax_roll7d"": 0.025046217558356617}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#007,7,calendar,"{""max_depth"": 14, ""max_features"": 0.5, ""min_samples_leaf"": 8, ""min_samples_split"": 4, ""n_estimators"": 600}",179.6965752300523,123.44029954726926,-0.3558802208911459,145.88076047134535,108.16449637959929,0.6752507252900178,163.0,5,2.4275334999983897,"{""MCD_lag1"": 0.07136195624405768, ""MCD_lag2"": 0.0037145639816644352, ""MCD_roll7d"": 0.014967437995996959, ""dpv"": 0.32023871040705487, ""dpv_lag1"": 0.02426557999082348, ""dpv_roll7d"": 0.04546183762319811, ""humedad_Hd15_lag1"": 0.002437872895441485, ""humedad_Hd25_lag1"": 0.0022228037128554797, ""humedad_Hd25_lag3"": 0.0024157399089414456, ""humedad_Hd25_lag4"": 0.004054871928817303, ""humedad_Hd25_lag5"": 0.0028426751187712526, ""tmax"": 0.37205600102263175, ""tmax_lag1"": 0.04702674443589103, ""tmax_lag2"": 0.002803922975525484, ""tmax_roll7d"": 0.012967275001005812}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#008,2,basic,"{""max_depth"": null, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 300}",186.98495071793332,138.93255231126452,-0.10198177204517836,154.30596295178734,105.92461493778542,0.6885613468397948,164.0,5,1.2883467999999993,"{""MCD_lag1"": 0.059072485862740984, ""MCD_roll2d"": 0.015424040841096876, ""dpv"": 0.33155835571526737, ""dpv_lag1"": 0.004022116873915165, ""dpv_roll2d"": 0.00473513903802961, ""humedad_Hd05"": 0.004636809170784385, ""humedad_Hd15_lag1"": 0.004004539262433817, ""humedad_Hd25_lag1"": 0.004255267752539949, ""humedad_Hd25_lag2"": 0.0030802276455546684, ""humedad_Hd25_roll2d"": 0.003054405191391153, ""humedad_Hd75"": 0.003901778380173487, ""tmax"": 0.4926473147871891, ""tmax_lag1"": 0.004810411230764316, ""tmax_roll2d"": 0.0029312430669920916, ""tmin"": 0.0035918274218679747}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#009,35,long_lags,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 8, ""n_estimators"": 1000}",224.67539710072046,111.12415140681804,-2.603829486288327,189.88920924603906,120.85265217415393,0.594593137333171,156.0,5,3.8379748000006657,"{""MCD_lag1"": 0.037031385701305375, ""MCD_lag2"": 0.02068017746544122, ""MCD_lag3"": 0.013368685384806466, ""MCD_roll7d"": 0.02540496400920503, ""dpv"": 0.047999176474522225, ""dpv_lag1"": 0.02938785784172028, ""dpv_lag2"": 0.019343741782422985, ""dpv_lag5"": 0.015065532553706094, ""dpv_roll7d"": 0.02671167598304699, ""tmax"": 0.05243307363998621, ""tmax_lag1"": 0.037955082996354944, ""tmax_lag2"": 0.016302489849201754, ""tmax_lag3"": 0.01396774285894898, ""tmax_lag4"": 0.017582512980046004, ""tmax_roll7d"": 0.03171283949525974}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#010,21,long_lags,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 300}",149.7267625780549,90.93858066572633,0.04695412277234294,120.91400351425048,108.09594388926801,0.675662234011217,158.0,5,1.7056159999992815,"{""MCD_lag1"": 0.06376005240958031, ""MCD_roll7d"": 0.011483762363580386, ""dpv"": 0.32308926312946173, ""dpv_lag1"": 0.021307350826375564, ""dpv_lag2"": 0.004965644472011948, ""dpv_roll7d"": 0.05061109898298173, ""humedad_Hd05"": 0.0024151580439531043, ""humedad_Hd25_lag1"": 0.002562615773883094, ""humedad_Hd25_lag5"": 0.00272735269037075, ""humedad_Hd45_lag28"": 0.0029976512791343186, ""humedad_Hd55"": 0.0031977275475429446, ""tmax"": 0.3265280933670844, ""tmax_lag1"": 0.05080908904187265, ""tmax_lag2"": 0.0024136642755424455, ""tmax_roll7d"": 0.007432051788886639}",
Control_59_3-3_O,MCD,RandomForest,RandomForest#011,21,full,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 1000}",173.0694368220921,109.1053446316994,-0.40604223596426764,142.4790607355762,107.66423502614629,0.6782477128244643,159.0,5,3.9895925000018906,"{""MCD_ema70"": 0.02736076116918805, ""MCD_lag1"": 0.02807952385295559, ""MCD_roll3d"": 0.019345451124801617, ""dpv"": 0.04943121623548954, ""dpv_ema30"": 0.018637972507246994, ""dpv_ema70"": 0.02007808414404682, ""dpv_median7d"": 0.02061783447940099, ""dpv_roll7d"": 0.020248473473191846, ""dpv_x_temp_range"": 0.04867730153612887, ""dpv_x_tmax"": 0.049571930855806315, ""simple_water_deficit"": 0.0442768085228017, ""temp_air_range"": 0.029967223807843328, ""tmax"": 0.04321684068031018, ""tmax_ema70"": 0.02055313968006821, ""tmax_lag1"": 0.018994679544075053}",
Control_59_3-3_O,MCD,ExtraTrees,ExtraTrees#000,14,ema,"{""bootstrap"": false, ""max_depth"": 30, ""max_features"": 0.8, ""min_samples_leaf"": 4, ""min_samples_split"": 8, ""n_estimators"": 1000}",174.28399963454086,91.17180040091976,-1.325310115888359,144.47896191428543,98.90528689003439,0.7284700505210686,161.0,5,3.3804984999951557,"{""MCD_ema30"": 0.0700868619936136, ""MCD_ema70"": 0.08176147616302926, ""MCD_lag1"": 0.05296730718218426, ""MCD_roll7d"": 0.022941366680726806, ""dpv"": 0.209366404579478, ""dpv_ema30"": 0.03365167098993026, ""dpv_ema70"": 0.0188785857827095, ""dpv_lag1"": 0.026596336670641967, ""dpv_roll7d"": 0.01623713357612571, ""tmax"": 0.19164501689684646, ""tmax_ema30"": 0.02623509708928704, ""tmax_ema70"": 0.036156081133129084, ""tmax_lag1"": 0.036590017759568896, ""tmax_lag2"": 0.006184773190859332, ""tmax_roll7d"": 0.01714317299838693}",
Control_59_3-3_O,MCD,ExtraTrees,ExtraTrees#001,3,basic,"{""bootstrap"": true, ""max_depth"": 20, ""max_features"": 1.0, ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 600}",209.12159977615684,138.93937220934504,-0.6882848712174048,176.37004897233498,102.56632453900302,0.7079963295628348,163.0,5,2.345913400000427,"{""MCD_lag1"": 0.1196187290903207, ""MCD_lag2"": 0.012559099600441364, ""MCD_lag3"": 0.0063510620665380765, ""MCD_roll3d"": 0.059689056993352786, ""dpv"": 0.22271750108158592, ""dpv_lag1"": 0.04119501279467114, ""dpv_lag2"": 0.017577200266048833, ""dpv_lag3"": 0.005037101651111505, ""dpv_roll3d"": 0.029567529529859513, ""humedad_Hd75"": 0.00781414534210681, ""tmax"": 0.2352036565726192, ""tmax_lag1"": 0.05330684562500875, ""tmax_lag2"": 0.020073478494669245, ""tmax_lag3"": 0.019567095203725838, ""tmax_roll3d"": 0.04237784226938753}",
Control_59_3-3_O,MCD,ExtraTrees,ExtraTrees#002,35,calendar,"{""bootstrap"": false, ""max_depth"": 30, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 600}",256.9457897073147,104.90594906953021,-4.888585201779749,218.84027720133676,123.32069879194269,0.5778656639784581,156.0,5,1.6855560999974841,"{""MCD_lag1"": 0.029555073819564914, ""MCD_lag2"": 0.016072988430877507, ""MCD_roll7d"": 0.017145503652489315, ""day_cos"": 0.01412809535351848, ""dpv"": 0.029189869226990357, ""dpv_lag1"": 0.022183966288379542, ""dpv_lag2"": 0.01240670723141182, ""dpv_roll7d"": 0.013871123795319299, ""humedad_Hd75_lag1"": 0.01071056355053866, ""tmax"": 0.03535496401113022, ""tmax_lag1"": 0.017941710246569202, ""tmax_lag2"": 0.012317876354309986, ""tmax_lag3"": 0.010351312470878494, ""tmax_roll7d"": 0.019141331211002217, ""week_cos"": 0.016774125064119613}",
Control_59_3-3_O,MCD,ExtraTrees,ExtraTrees#003,5,stress_indices,"{""bootstrap"": true, ""max_depth"": 14, ""max_features"": 0.8, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""n_estimators"": 300}",136.45265653585145,82.54420557969503,0.2300255414137898,110.20883095925846,98.45389645063959,0.7309428472667024,159.0,5,1.2572475999986636,"{""MCD_lag1"": 0.03842822473946812, ""MCD_lag2"": 0.006324366248484943, ""MCD_roll5d"": 0.025465029501849992, ""dpv"": 0.11853097173454152, ""dpv_lag1"": 0.015281743202231904, ""dpv_roll5d"": 0.010786581711802842, ""dpv_x_temp_range"": 0.16384218976517137, ""dpv_x_tmax"": 0.12974715172319837, ""simple_water_deficit"": 0.0914777728524478, ""temp_air_range"": 0.02884857965308005, ""tmax"": 0.15886429120565865, ""tmax_lag1"": 0.03053648302162463, ""tmax_lag2"": 0.007075664983535326, ""tmax_lag3"": 0.006615275540936469, ""tmax_roll5d"": 0.023604680473374873}",
Control_59_3-3_O,MCD,ExtraTrees,ExtraTrees#004,5,calendar,"{""bootstrap"": false, ""max_depth"": 14, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""min_samples_split"": 8, ""n_estimators"": 1000}",199.03802889664973,136.15641937348965,-0.6350548688720344,167.92998917282313,97.67255147806983,0.7351964576721435,162.0,5,2.8708956000045873,"{""MCD_lag1"": 0.10286140975393714, ""MCD_lag2"": 0.008515905016760965, ""MCD_roll5d"": 0.0609974560832551, ""dpv"": 0.22091909657113035, ""dpv_lag1"": 0.04447139002167681, ""dpv_lag2"": 0.01042871267782806, ""dpv_lag3"": 0.005425674613199465, ""dpv_lag4"": 0.00502531344413636, ""dpv_roll5d"": 0.04021772276826486, ""tmax"": 0.2108163033633702, ""tmax_lag1"": 0.049596585156471605, ""tmax_lag2"": 0.023049767816929044, ""tmax_lag3"": 0.017244070587979998, ""tmax_lag4"": 0.011961170615080795, ""tmax_roll5d"": 0.03996321743253312}",
