# Started: 2026-05-09T22:25:24.3692703+02:00
# Command: backend\.venv\Scripts\python.exe -u -m backend.scripts.training_experiments.run_experiments --include-optional-boosters --skip-lstm --station Control_59_3-3_O --station RDC_62_6-3_O --station Secano_53_3-2_O --output-dir backend/scripts/training_experiments/results/full_platform_no_telemetry

2026-05-09 22:25:44,651 INFO Station Control_59_3-3_O: rows=448, holdout_idx=380, platform_inputs=humedad_Hd05,humedad_Hd15,humedad_Hd25,humedad_Hd35,humedad_Hd45,humedad_Hd55,humedad_Hd65,humedad_Hd75,tmax,tmin,pluv,dpv
2026-05-09 23:51:37,906 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#000 W=5 V=multi_roll rmse=7.6817±1.8645 ho=4.1494 t=0.5s OK
2026-05-09 23:51:44,086 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#001 W=28 V=long_lags rmse=6.5360±2.6623 ho=4.1019 t=3.3s OK
2026-05-09 23:51:47,216 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#002 W=35 V=soil_profile rmse=6.7446±2.8307 ho=4.2663 t=2.2s OK
2026-05-09 23:51:48,333 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#003 W=10 V=basic rmse=7.2924±3.3664 ho=4.2136 t=0.7s OK
2026-05-09 23:51:49,123 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#004 W=3 V=basic rmse=6.9437±3.6748 ho=4.6968 t=0.5s OK
2026-05-09 23:51:49,751 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#005 W=3 V=stress_indices rmse=6.8772±2.5854 ho=4.7271 t=0.4s OK
2026-05-09 23:51:56,795 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#006 W=21 V=irrigation_memory rmse=6.2929±2.6773 ho=3.7919 t=5.3s OK
2026-05-09 23:52:01,429 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#007 W=35 V=multi_roll rmse=7.0195±2.5567 ho=3.9549 t=3.4s OK
2026-05-09 23:52:04,395 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#008 W=35 V=multi_roll rmse=7.8138±2.6201 ho=4.1671 t=2.1s OK
2026-05-09 23:52:07,285 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#009 W=35 V=soil_profile rmse=7.7353±2.3707 ho=4.0633 t=1.8s OK
2026-05-09 23:52:09,020 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#010 W=14 V=multi_roll rmse=6.4503±1.9156 ho=4.0927 t=1.3s OK
2026-05-09 23:52:09,719 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#011 W=2 V=ema rmse=5.3592±4.1157 ho=4.2455 t=0.5s OK
2026-05-09 23:52:10,189 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#012 W=28 V=target_only rmse=6.0601±1.9479 ho=3.7671 t=0.4s OK
2026-05-09 23:52:11,913 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#013 W=7 V=robust_smoothing rmse=6.8338±1.9721 ho=4.0302 t=1.2s OK
2026-05-09 23:52:12,839 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#014 W=7 V=target_only rmse=5.9661±2.5943 ho=3.8299 t=0.8s OK
2026-05-09 23:52:15,594 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#015 W=5 V=full rmse=6.1177±2.3023 ho=4.1738 t=1.9s OK
2026-05-09 23:52:16,439 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#016 W=2 V=robust_smoothing rmse=6.0197±2.5808 ho=4.4945 t=0.6s OK
2026-05-09 23:52:16,971 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#017 W=2 V=irrigation_memory rmse=7.8411±2.8417 ho=4.5485 t=0.4s OK
2026-05-09 23:52:17,749 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#018 W=5 V=calendar rmse=5.5543±4.1759 ho=4.3380 t=0.5s OK
2026-05-09 23:52:18,660 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#019 W=10 V=multi_roll rmse=6.6329±2.7613 ho=4.1494 t=0.6s OK
2026-05-09 23:52:21,079 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#020 W=35 V=multi_roll rmse=7.7292±2.1937 ho=4.2562 t=1.5s OK
2026-05-09 23:52:21,654 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#021 W=3 V=stress_indices rmse=6.0878±2.1381 ho=4.4190 t=0.4s OK
2026-05-09 23:52:23,861 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#022 W=21 V=full rmse=6.1772±2.1046 ho=4.0803 t=1.5s OK
2026-05-09 23:52:28,190 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#023 W=35 V=ema rmse=6.7899±2.7380 ho=3.9610 t=2.9s OK
2026-05-09 23:52:29,126 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#024 W=7 V=ema rmse=5.8458±2.2174 ho=3.7960 t=0.7s OK
2026-05-09 23:52:44,545 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#025 W=21 V=ema rmse=6.0083±2.4528 ho=4.0664 t=13.4s OK
2026-05-09 23:52:47,338 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#026 W=35 V=full rmse=7.1327±1.9887 ho=4.1070 t=1.7s OK
2026-05-09 23:52:49,769 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#027 W=28 V=stress_indices rmse=7.4998±1.8151 ho=4.1449 t=1.8s OK
2026-05-09 23:53:03,349 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#028 W=14 V=soil_profile rmse=5.9802±2.5027 ho=4.2461 t=11.9s OK
2026-05-09 23:53:23,656 INFO Control_59_3-3_O | TasaSeveros | HistGB | HistGB#029 W=10 V=robust_smoothing rmse=6.7252±2.0543 ho=4.0666 t=15.5s OK
2026-05-09 23:53:25,989 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#BASELINE W=7 V=basic rmse=6.5013±2.7591 ho=5.3039 t=1.8s OK
2026-05-09 23:53:33,484 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#000 W=5 V=ema rmse=5.3398±3.8414 ho=3.8271 t=5.6s OK
2026-05-09 23:53:43,567 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#001 W=35 V=full rmse=6.5468±2.2019 ho=4.3204 t=6.1s OK
2026-05-09 23:53:55,580 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#002 W=28 V=multi_roll rmse=6.1807±1.9708 ho=3.9003 t=8.0s OK
2026-05-09 23:54:04,089 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#003 W=5 V=robust_smoothing rmse=6.9429±3.5243 ho=4.5572 t=6.2s OK
2026-05-09 23:54:10,292 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#004 W=2 V=basic rmse=6.2632±2.7428 ho=4.6866 t=4.9s OK
2026-05-09 23:54:14,090 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#005 W=5 V=basic rmse=6.3259±3.0339 ho=5.0422 t=2.9s OK
2026-05-09 23:54:16,488 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#006 W=28 V=full rmse=6.8254±1.6754 ho=5.0789 t=1.6s OK
2026-05-09 23:54:20,710 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#007 W=2 V=robust_smoothing rmse=7.0132±2.2031 ho=4.9797 t=3.3s OK
2026-05-09 23:54:27,602 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#008 W=35 V=full rmse=7.0401±1.6801 ho=5.1664 t=5.0s OK
2026-05-09 23:54:32,256 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#009 W=7 V=ema rmse=6.2517±2.5075 ho=4.2877 t=3.4s OK
2026-05-09 23:54:42,210 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#010 W=21 V=long_lags rmse=6.5981±1.8850 ho=3.9301 t=7.0s OK
2026-05-09 23:54:47,832 INFO Control_59_3-3_O | TasaSeveros | RandomForest | RandomForest#011 W=10 V=full rmse=6.1140±1.8430 ho=4.3722 t=3.9s OK
2026-05-09 23:54:50,639 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#000 W=35 V=stress_indices rmse=5.8869±2.0477 ho=3.9510 t=1.9s OK
2026-05-09 23:54:53,323 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#001 W=21 V=full rmse=6.5460±1.8208 ho=4.9999 t=1.9s OK
2026-05-09 23:54:56,956 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#002 W=28 V=calendar rmse=6.0881±1.8688 ho=3.6198 t=2.5s OK
2026-05-09 23:54:57,483 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#003 W=14 V=basic rmse=nan±nan ho=nan t=0.5s ERR early_stopped_worse_than_baseline
2026-05-09 23:54:59,331 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#004 W=5 V=target_only rmse=6.3655±2.5837 ho=4.3582 t=1.5s OK
2026-05-09 23:55:00,928 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#005 W=3 V=robust_smoothing rmse=6.4556±3.0787 ho=3.7334 t=1.1s OK
2026-05-09 23:55:05,702 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#006 W=3 V=irrigation_memory rmse=6.0187±1.9010 ho=5.0734 t=3.6s OK
2026-05-09 23:55:10,610 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#007 W=10 V=stress_indices rmse=5.6968±1.7623 ho=3.7799 t=3.6s OK
2026-05-09 23:55:14,132 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#008 W=21 V=long_lags rmse=5.6211±1.7052 ho=3.8183 t=2.5s OK
2026-05-09 23:55:20,164 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#009 W=5 V=soil_profile rmse=5.7806±3.4797 ho=5.1360 t=4.8s OK
2026-05-09 23:55:26,744 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#010 W=3 V=long_lags rmse=5.9845±2.1434 ho=4.1309 t=5.2s OK
2026-05-09 23:55:28,362 INFO Control_59_3-3_O | TasaSeveros | ExtraTrees | ExtraTrees#011 W=5 V=long_lags rmse=5.5561±1.9297 ho=4.1553 t=1.2s OK
2026-05-09 23:56:04,308 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#000 W=3 V=basic rmse=5.6557±4.1076 ho=4.2439 t=22.3s OK
2026-05-09 23:56:26,065 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#001 W=21 V=basic rmse=6.3274±2.3372 ho=4.0396 t=14.5s OK
2026-05-09 23:56:34,942 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#002 W=35 V=multi_roll rmse=7.4976±1.8130 ho=5.3255 t=4.7s OK
2026-05-09 23:56:53,590 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#003 W=28 V=multi_roll rmse=6.0271±1.7460 ho=4.2827 t=12.4s OK
2026-05-09 23:57:30,347 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#004 W=28 V=long_lags rmse=6.0149±1.8936 ho=4.0969 t=23.9s OK
2026-05-09 23:57:37,070 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#005 W=28 V=long_lags rmse=6.4429±1.7124 ho=5.4712 t=4.6s OK
2026-05-09 23:57:58,679 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#006 W=14 V=stress_indices rmse=6.1722±2.4894 ho=3.8725 t=14.5s OK
2026-05-09 23:58:09,215 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#007 W=28 V=irrigation_memory rmse=6.8581±1.8742 ho=5.7193 t=7.3s OK
2026-05-09 23:59:02,755 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#008 W=7 V=irrigation_memory rmse=6.8594±2.0719 ho=3.9019 t=35.8s OK
2026-05-09 23:59:12,766 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#009 W=35 V=multi_roll rmse=7.5614±1.8304 ho=5.2965 t=6.8s OK
2026-05-09 23:59:17,704 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#010 W=3 V=soil_profile rmse=6.3718±3.0209 ho=4.7578 t=3.4s OK
2026-05-09 23:59:21,652 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#011 W=21 V=soil_profile rmse=7.2375±1.8295 ho=5.2517 t=2.7s OK
2026-05-10 00:02:00,856 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#012 W=35 V=basic rmse=6.6547±2.1818 ho=3.9515 t=94.0s OK
2026-05-10 00:02:06,290 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#013 W=5 V=full rmse=6.1106±2.0049 ho=3.8877 t=3.6s OK
2026-05-10 00:02:15,753 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#014 W=2 V=long_lags rmse=6.6036±2.1191 ho=4.2898 t=6.3s OK
2026-05-10 00:02:49,657 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#015 W=28 V=full rmse=6.1798±2.1031 ho=3.9242 t=22.3s OK
2026-05-10 00:03:11,393 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#016 W=10 V=soil_profile rmse=6.8786±2.7381 ho=5.7441 t=13.7s OK
2026-05-10 00:03:20,531 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#017 W=28 V=ema rmse=5.9901±1.9109 ho=4.0641 t=6.0s OK
2026-05-10 00:05:02,549 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#018 W=28 V=irrigation_memory rmse=6.6600±2.2265 ho=4.4586 t=66.0s OK
2026-05-10 00:05:16,886 INFO Control_59_3-3_O | TasaSeveros | GradientBoosting | GradientBoosting#019 W=3 V=full rmse=6.2174±1.8560 ho=3.8119 t=9.9s OK
2026-05-10 00:05:17,375 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#000 W=35 V=multi_roll rmse=8.0062±1.6502 ho=8.0886 t=0.1s OK
2026-05-10 00:05:17,510 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#001 W=7 V=soil_profile rmse=6.3275±2.3277 ho=8.6645 t=0.1s OK
2026-05-10 00:05:17,790 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#002 W=21 V=soil_profile rmse=8.1359±2.0063 ho=8.5154 t=0.1s OK
2026-05-10 00:05:18,054 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#003 W=21 V=soil_profile rmse=9.2368±2.0136 ho=8.3882 t=0.1s OK
2026-05-10 00:05:18,227 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#004 W=10 V=long_lags rmse=7.5546±2.2153 ho=8.4870 t=0.1s OK
2026-05-10 00:05:18,402 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#005 W=14 V=irrigation_memory rmse=7.9445±1.8602 ho=8.6996 t=0.0s OK
2026-05-10 00:05:18,789 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#006 W=10 V=full rmse=7.4683±1.8201 ho=8.6137 t=0.1s OK
2026-05-10 00:05:18,883 INFO Control_59_3-3_O | TasaSeveros | KNeighbors | KNeighbors#007 W=21 V=target_only rmse=7.1100±1.0586 ho=4.5409 t=0.1s OK
2026-05-10 00:05:19,218 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#000 W=5 V=full rmse=8.9530±2.2962 ho=7.1035 t=0.1s OK
2026-05-10 00:05:20,272 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#001 W=14 V=long_lags rmse=7.6692±1.8610 ho=4.0007 t=0.3s OK
2026-05-10 00:05:20,457 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#002 W=14 V=multi_roll rmse=8.0742±1.9966 ho=6.3325 t=0.0s OK
2026-05-10 00:05:20,953 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#003 W=21 V=multi_roll rmse=6.6011±1.7242 ho=3.7578 t=0.2s OK
2026-05-10 00:05:21,828 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#004 W=28 V=calendar rmse=nan±nan ho=nan t=0.8s ERR early_stopped_worse_than_baseline
2026-05-10 00:05:21,887 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#005 W=2 V=irrigation_memory rmse=9.1910±2.3950 ho=7.7281 t=0.0s OK
2026-05-10 00:05:22,153 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#006 W=21 V=robust_smoothing rmse=7.5804±2.1932 ho=5.5122 t=0.1s OK
2026-05-10 00:05:22,585 INFO Control_59_3-3_O | TasaSeveros | SVR | SVR#007 W=28 V=stress_indices rmse=7.8892±1.9671 ho=5.3137 t=0.1s OK
2026-05-10 00:05:23,633 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#000 W=2 V=ema rmse=6.2689±2.4303 ho=4.3317 t=0.7s OK
2026-05-10 00:05:24,476 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#001 W=10 V=ema rmse=4.7961±1.8132 ho=3.8834 t=0.5s OK
2026-05-10 00:05:24,559 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#002 W=5 V=stress_indices rmse=7.8957±1.9031 ho=6.4349 t=0.0s OK
2026-05-10 00:05:24,863 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#003 W=28 V=robust_smoothing rmse=7.5462±1.7091 ho=5.9700 t=0.0s OK
2026-05-10 00:05:24,890 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#004 W=3 V=calendar rmse=nan±nan ho=nan t=0.0s ERR early_stopped_worse_than_baseline
2026-05-10 00:05:25,200 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#005 W=35 V=basic rmse=8.0264±1.7428 ho=6.4642 t=0.1s OK
2026-05-10 00:05:25,285 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#006 W=7 V=soil_profile rmse=5.1763±2.0357 ho=4.3502 t=0.0s OK
2026-05-10 00:05:25,642 INFO Control_59_3-3_O | TasaSeveros | ElasticNet | ElasticNet#007 W=7 V=calendar rmse=nan±nan ho=nan t=0.3s ERR early_stopped_worse_than_baseline
2026-05-10 00:05:25,901 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#000 W=28 V=calendar rmse=9.1120±2.9150 ho=7.0986 t=0.0s OK
2026-05-10 00:05:25,962 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#001 W=3 V=stress_indices rmse=6.6934±2.1901 ho=4.5797 t=0.0s OK
2026-05-10 00:05:26,006 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#002 W=7 V=ema rmse=nan±nan ho=nan t=0.0s ERR early_stopped_worse_than_baseline
2026-05-10 00:05:26,041 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#003 W=14 V=target_only rmse=5.7751±2.1995 ho=3.8968 t=0.0s OK
2026-05-10 00:05:26,282 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#004 W=21 V=multi_roll rmse=7.0068±2.5454 ho=5.0526 t=0.1s OK
2026-05-10 00:05:26,371 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#005 W=5 V=ema rmse=5.7408±2.1806 ho=4.2870 t=0.0s OK
2026-05-10 00:05:26,398 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#006 W=2 V=target_only rmse=5.6120±1.7206 ho=4.2296 t=0.0s OK
2026-05-10 00:05:26,716 INFO Control_59_3-3_O | TasaSeveros | PLSRegression | PLSRegression#007 W=35 V=calendar rmse=7.8914±1.4306 ho=6.0607 t=0.1s OK
2026-05-10 00:05:35,344 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#000 W=35 V=full rmse=6.1910±2.3741 ho=4.0713 t=5.8s OK
2026-05-10 00:05:38,883 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#001 W=5 V=multi_roll rmse=6.4471±2.3619 ho=4.0994 t=2.4s OK
2026-05-10 00:05:48,844 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#002 W=28 V=multi_roll rmse=6.5784±2.4564 ho=4.2335 t=6.8s OK
2026-05-10 00:05:49,387 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#003 W=3 V=soil_profile rmse=6.0071±4.2410 ho=4.4308 t=0.3s OK
2026-05-10 00:05:50,236 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#004 W=2 V=long_lags rmse=7.7717±2.4097 ho=4.6446 t=0.5s OK
2026-05-10 00:05:50,871 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#005 W=7 V=stress_indices rmse=7.2895±1.8224 ho=4.4346 t=0.3s OK
2026-05-10 00:05:52,647 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#006 W=5 V=target_only rmse=6.4669±2.9287 ho=3.8014 t=1.2s OK
2026-05-10 00:05:58,327 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#007 W=28 V=basic rmse=6.3631±2.2578 ho=4.0295 t=3.0s OK
2026-05-10 00:05:59,051 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#008 W=7 V=multi_roll rmse=7.4158±2.2301 ho=4.0760 t=0.4s OK
2026-05-10 00:06:05,831 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#009 W=10 V=long_lags rmse=6.6310±2.1025 ho=3.6170 t=4.7s OK
2026-05-10 00:06:07,652 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#010 W=7 V=soil_profile rmse=6.8005±2.7918 ho=4.4553 t=1.1s OK
2026-05-10 00:06:08,921 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#011 W=5 V=target_only rmse=6.9312±2.7236 ho=3.3522 t=1.0s OK
2026-05-10 00:06:20,158 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#012 W=3 V=soil_profile rmse=3.9076±2.4698 ho=4.9551 t=7.1s OK
2026-05-10 00:06:24,395 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#013 W=3 V=long_lags rmse=6.5071±2.1483 ho=4.2489 t=3.0s OK
2026-05-10 00:06:26,907 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#014 W=5 V=long_lags rmse=6.5157±2.3045 ho=4.2215 t=1.8s OK
2026-05-10 00:06:30,864 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#015 W=5 V=soil_profile rmse=5.2362±4.5183 ho=4.9764 t=2.6s OK
2026-05-10 00:06:35,588 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#016 W=21 V=irrigation_memory rmse=6.8500±2.3173 ho=3.4643 t=3.2s OK
2026-05-10 00:06:37,264 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#017 W=3 V=ema rmse=6.0167±3.7240 ho=4.0309 t=1.2s OK
2026-05-10 00:06:47,493 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#018 W=35 V=ema rmse=6.4864±2.5068 ho=3.9659 t=7.0s OK
2026-05-10 00:06:51,796 INFO Control_59_3-3_O | TasaSeveros | LightGBM | LightGBM#019 W=3 V=ema rmse=6.0150±3.7103 ho=3.8827 t=2.9s OK
2026-05-10 00:06:54,513 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#000 W=21 V=target_only rmse=5.6772±1.8213 ho=4.1557 t=2.1s OK
2026-05-10 00:06:57,645 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#001 W=2 V=target_only rmse=6.9193±2.1529 ho=4.1913 t=2.3s OK
2026-05-10 00:07:03,611 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#002 W=35 V=calendar rmse=6.1518±1.9411 ho=3.9792 t=4.2s OK
2026-05-10 00:07:25,147 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#003 W=35 V=robust_smoothing rmse=6.4713±2.1565 ho=3.8899 t=14.4s OK
2026-05-10 00:07:29,205 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#004 W=7 V=multi_roll rmse=6.4051±2.6497 ho=4.2182 t=2.7s OK
2026-05-10 00:07:34,149 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#005 W=3 V=calendar rmse=6.5797±3.6588 ho=4.7049 t=3.9s OK
2026-05-10 00:07:35,082 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#006 W=28 V=target_only rmse=5.9029±1.6738 ho=3.8620 t=0.7s OK
2026-05-10 00:07:37,675 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#007 W=5 V=long_lags rmse=6.3277±2.1821 ho=4.2004 t=1.9s OK
2026-05-10 00:07:55,508 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#008 W=35 V=robust_smoothing rmse=6.1232±2.0215 ho=3.8818 t=12.9s OK
2026-05-10 00:07:58,017 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#009 W=3 V=basic rmse=6.1182±3.7573 ho=4.2646 t=1.9s OK
2026-05-10 00:08:03,171 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#010 W=3 V=stress_indices rmse=6.5072±2.0251 ho=5.3798 t=3.8s OK
2026-05-10 00:08:03,951 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#011 W=5 V=calendar rmse=nan±nan ho=nan t=0.7s ERR early_stopped_worse_than_baseline
2026-05-10 00:08:04,421 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#012 W=2 V=ema rmse=nan±nan ho=nan t=0.4s ERR early_stopped_worse_than_baseline
2026-05-10 00:08:48,955 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#013 W=35 V=full rmse=6.1776±2.2517 ho=4.4875 t=28.9s OK
2026-05-10 00:08:53,873 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#014 W=10 V=long_lags rmse=6.2098±2.1494 ho=3.9063 t=3.6s OK
2026-05-10 00:08:56,774 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#015 W=7 V=robust_smoothing rmse=6.1593±2.6580 ho=3.7807 t=1.5s OK
2026-05-10 00:09:00,560 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#016 W=3 V=robust_smoothing rmse=6.4336±2.8448 ho=4.0068 t=2.4s OK
2026-05-10 00:09:03,036 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#017 W=7 V=stress_indices rmse=5.9933±2.2389 ho=3.8184 t=1.8s OK
2026-05-10 00:09:03,343 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#018 W=2 V=soil_profile rmse=nan±nan ho=nan t=0.3s ERR early_stopped_worse_than_baseline
2026-05-10 00:09:14,574 INFO Control_59_3-3_O | TasaSeveros | XGBoost | XGBoost#019 W=14 V=basic rmse=5.9509±2.5630 ho=4.3446 t=8.2s OK
