data,timestamp
2.0,2025-03-09T16:31:17Z
1.0,2025-03-09T16:46:17Z
1.0,2025-03-09T17:31:17Z
1.0,2025-03-09T17:46:17Z
1.0,2025-03-09T18:46:17Z
1.0,2025-03-09T19:16:17Z
2.0,2025-03-09T20:01:17Z
1.0,2025-03-09T20:31:17Z
1.0,2025-03-09T22:01:27Z
1.0,2025-03-09T22:31:27Z
3.0,2025-03-09T22:46:27Z
1.0,2025-03-10T00:31:27Z
2.0,2025-03-10T03:31:27Z
2.0,2025-03-10T03:46:27Z
1.0,2025-03-10T04:01:27Z
5.0,2025-03-10T04:46:27Z
1.0,2025-03-10T05:01:27Z
1.0,2025-03-10T06:46:27Z
4.0,2025-03-10T07:31:27Z
2.0,2025-03-10T07:46:27Z
1.0,2025-03-10T08:01:27Z
2.0,2025-03-10T08:31:37Z
2.0,2025-03-10T10:31:37Z
1.0,2025-03-10T10:46:37Z
3.0,2025-03-10T12:46:37Z
1.0,2025-03-10T13:16:37Z
4.0,2025-03-10T13:31:37Z
1.0,2025-03-10T19:01:37Z
5.0,2025-03-10T19:46:47Z
21.0,2025-03-10T20:01:47Z
9.0,2025-03-10T20:16:47Z
2.0,2025-03-10T20:46:47Z
5.0,2025-03-10T21:16:47Z
1.0,2025-03-10T21:31:47Z
2.0,2025-03-10T22:01:47Z
1.0,2025-03-10T23:16:47Z
1.0,2025-03-10T23:31:47Z
15.0,2025-03-11T00:31:47Z
1.0,2025-03-11T00:46:47Z
1.0,2025-03-11T01:01:47Z
3.0,2025-03-11T01:31:47Z
8.0,2025-03-11T01:46:47Z
20.0,2025-03-11T02:01:47Z
2.0,2025-03-11T02:16:47Z
1.0,2025-03-11T04:46:58Z
1.0,2025-03-11T10:16:58Z
1.0,2025-03-11T10:31:58Z
2.0,2025-03-11T12:16:58Z
1.0,2025-03-12T15:17:18Z
10.0,2025-03-12T15:32:28Z
3.0,2025-03-12T15:47:28Z
1.0,2025-03-12T16:17:28Z
3.0,2025-03-12T16:32:28Z
1.0,2025-03-12T17:32:28Z
5.0,2025-03-13T03:02:38Z
3.0,2025-03-13T03:17:38Z
12.0,2025-03-13T03:32:38Z
7.0,2025-03-13T03:47:38Z
2.0,2025-03-13T04:02:38Z
1.0,2025-03-13T05:02:38Z
1.0,2025-03-13T05:32:38Z
10.0,2025-03-13T05:47:38Z
2.0,2025-03-13T06:02:38Z
5.0,2025-03-13T06:17:38Z
7.0,2025-03-13T06:32:38Z
5.0,2025-03-13T06:47:38Z
3.0,2025-03-13T07:02:38Z
1.0,2025-03-13T07:17:38Z
2.0,2025-03-13T08:47:48Z
2.0,2025-03-13T09:02:48Z
2.0,2025-03-13T09:47:48Z
4.0,2025-03-13T10:02:48Z
2.0,2025-03-13T10:17:48Z
1.0,2025-03-13T10:32:48Z
3.0,2025-03-13T11:17:48Z
2.0,2025-03-13T11:32:48Z
2.0,2025-03-13T11:47:48Z
4.0,2025-03-13T12:02:48Z
1.0,2025-03-13T12:17:48Z
1.0,2025-03-13T13:17:48Z
1.0,2025-03-13T13:47:48Z
6.0,2025-03-13T14:02:48Z
3.0,2025-03-13T14:47:48Z
2.0,2025-03-13T15:02:48Z
2.0,2025-03-13T15:17:48Z
1.0,2025-03-14T00:17:58Z
3.0,2025-03-14T00:32:58Z
2.0,2025-03-14T00:47:58Z
2.0,2025-03-14T01:02:58Z
1.0,2025-03-14T01:32:58Z
1.0,2025-03-14T01:47:58Z
3.0,2025-03-14T02:02:58Z
6.0,2025-03-14T02:17:58Z
6.0,2025-03-14T02:32:58Z
2.0,2025-03-14T03:02:58Z
1.0,2025-03-14T03:33:09Z
1.0,2025-03-14T05:33:09Z
1.0,2025-03-14T15:18:19Z
2.0,2025-03-14T15:33:19Z
12.0,2025-03-14T16:48:19Z
9.0,2025-03-14T17:03:19Z
1.0,2025-03-14T17:18:19Z
8.0,2025-03-16T01:03:49Z
1.0,2025-03-16T01:18:49Z
1.0,2025-03-16T01:33:49Z
4.0,2025-03-16T01:48:49Z
11.0,2025-03-16T02:03:49Z
3.0,2025-03-16T02:18:49Z
1.0,2025-03-16T02:48:49Z
1.0,2025-03-16T18:18:59Z
1.0,2025-03-16T20:49:09Z
3.0,2025-03-16T21:19:09Z
2.0,2025-03-16T21:34:09Z
1.0,2025-03-16T22:19:09Z
1.0,2025-03-17T01:19:09Z
2.0,2025-03-17T01:49:09Z
2.0,2025-03-17T03:04:09Z
1.0,2025-03-17T03:34:09Z
3.0,2025-03-17T03:49:09Z
1.0,2025-03-17T04:04:09Z
4.0,2025-03-17T04:19:09Z
4.0,2025-03-17T04:34:20Z
4.0,2025-03-17T04:49:20Z
6.0,2025-03-17T05:04:20Z
1.0,2025-03-17T05:19:20Z
1.0,2025-03-17T10:19:20Z
