data,timestamp
1.0,2025-03-21T15:29:30Z
1.0,2025-03-21T16:29:30Z
3.0,2025-03-21T16:44:30Z
1.0,2025-03-21T18:59:30Z
1.0,2025-03-21T19:29:30Z
1.0,2025-03-21T21:59:30Z
3.0,2025-03-21T22:14:30Z
1.0,2025-03-21T23:59:30Z
2.0,2025-03-22T12:14:40Z
2.0,2025-03-22T14:29:40Z
1.0,2025-03-22T14:44:40Z
1.0,2025-03-23T01:14:50Z
1.0,2025-03-23T01:29:50Z
1.0,2025-03-23T01:44:50Z
1.0,2025-03-23T07:14:50Z
1.0,2025-03-23T07:29:50Z
1.0,2025-03-23T07:44:50Z
1.0,2025-03-23T07:59:50Z
1.0,2025-03-23T12:29:50Z
8.0,2025-03-23T14:44:50Z
3.0,2025-03-23T15:29:50Z
6.0,2025-03-23T16:14:50Z
2.0,2025-03-23T16:29:50Z
8.0,2025-03-25T20:15:30Z
9.0,2025-03-25T20:30:30Z
1.0,2025-03-25T23:00:30Z
1.0,2025-03-26T06:30:30Z
2.0,2025-04-01T13:00:56Z
1.0,2025-04-02T14:31:06Z
1.0,2025-04-02T14:46:06Z
1.0,2025-04-02T15:01:06Z
2.0,2025-04-02T15:16:06Z
1.0,2025-04-02T15:31:06Z
1.0,2025-04-02T16:01:06Z
1.0,2025-04-02T16:16:06Z
1.0,2025-04-02T16:31:06Z
2.0,2025-04-02T17:01:06Z
1.0,2025-04-02T17:31:06Z
1.0,2025-04-02T18:00:54Z
1.0,2025-04-02T20:46:08Z
1.0,2025-04-02T23:46:08Z
1.0,2025-04-03T00:46:08Z
2.0,2025-04-03T01:31:08Z
2.0,2025-04-03T01:46:08Z
1.0,2025-04-03T02:01:08Z
2.0,2025-04-03T02:16:08Z
1.0,2025-04-03T02:46:08Z
2.0,2025-04-03T03:01:08Z
1.0,2025-04-03T03:31:08Z
1.0,2025-04-03T03:46:08Z
1.0,2025-04-03T04:01:08Z
1.0,2025-04-03T04:31:08Z
1.0,2025-04-03T05:16:08Z
1.0,2025-04-03T06:31:08Z
2.0,2025-04-03T07:46:08Z
3.0,2025-04-03T21:31:08Z
5.0,2025-04-03T21:46:08Z
3.0,2025-04-03T22:01:08Z
4.0,2025-04-03T22:16:08Z
2.0,2025-04-03T22:31:08Z
5.0,2025-04-04T03:46:08Z
5.0,2025-04-04T04:01:08Z
6.0,2025-04-04T04:16:08Z
14.0,2025-04-04T04:31:08Z
2.0,2025-04-04T04:46:08Z
1.0,2025-04-04T05:16:08Z
3.0,2025-04-04T08:16:08Z
12.0,2025-04-04T08:31:08Z
6.0,2025-04-04T08:46:08Z
1.0,2025-04-04T09:01:08Z
33.0,2025-04-04T09:16:08Z
75.0,2025-04-04T09:31:08Z
1.0,2025-04-04T09:46:08Z
1.0,2025-04-04T10:01:08Z
4.0,2025-04-11T02:02:08Z
10.0,2025-04-11T02:17:08Z
5.0,2025-04-11T02:32:08Z
6.0,2025-04-11T02:47:08Z
2.0,2025-04-11T03:02:08Z
1.0,2025-04-11T04:47:08Z
15.0,2025-04-11T06:32:08Z
1.0,2025-04-11T06:47:08Z
15.0,2025-04-14T19:47:39Z
8.0,2025-04-14T20:02:39Z
1.0,2025-04-14T20:17:39Z
1.0,2025-04-14T20:32:39Z
1.0,2025-04-14T20:47:39Z
1.0,2025-04-14T21:02:39Z
1.0,2025-04-15T03:17:39Z
1.0,2025-04-15T13:17:49Z
2.0,2025-04-30T10:34:20Z
1.0,2025-04-30T10:49:20Z
4.0,2025-04-30T11:04:20Z
7.0,2025-04-30T11:19:20Z
4.0,2025-04-30T11:34:20Z
4.0,2025-04-30T11:49:20Z
3.0,2025-04-30T12:04:20Z
2.0,2025-04-30T12:19:20Z
1.0,2025-04-30T12:49:20Z
1.0,2025-04-30T13:04:20Z
1.0,2025-04-30T13:19:20Z
2.0,2025-04-30T13:34:20Z
1.0,2025-04-30T13:49:20Z
1.0,2025-04-30T14:19:20Z
1.0,2025-04-30T15:04:20Z
2.0,2025-05-01T23:19:30Z
2.0,2025-05-01T23:34:30Z
5.0,2025-05-01T23:49:30Z
1.0,2025-05-02T00:04:30Z
1.0,2025-05-02T00:19:30Z
2.0,2025-05-02T00:34:30Z
1.0,2025-05-02T00:49:30Z
2.0,2025-05-02T01:04:30Z
1.0,2025-05-02T01:34:30Z
1.0,2025-05-02T03:19:30Z
21.0,2025-05-02T09:19:30Z
5.0,2025-05-02T09:34:30Z
7.0,2025-05-02T14:19:30Z
4.0,2025-05-03T08:04:40Z
1.0,2025-05-03T08:19:40Z
1.0,2025-05-03T08:34:40Z
2.0,2025-05-03T13:19:50Z
2.0,2025-05-03T13:34:50Z
2.0,2025-05-04T01:34:50Z
1.0,2025-05-04T02:49:50Z
1.0,2025-05-04T04:05:01Z
4.0,2025-06-23T23:23:48Z
2.0,2025-06-23T23:53:48Z
13.0,2025-06-24T00:23:48Z
2.0,2025-06-24T00:38:48Z
1.0,2025-06-24T00:53:48Z
4.0,2025-06-24T01:08:48Z
1.0,2025-06-24T02:23:48Z
3.0,2025-06-24T02:38:48Z
3.0,2025-06-24T02:53:48Z
6.0,2025-06-24T03:08:48Z
1.0,2025-06-24T04:53:58Z
1.0,2025-09-28T22:02:13Z
2.0,2025-09-28T22:17:13Z
1.0,2025-09-28T22:32:13Z
1.0,2025-09-28T22:47:13Z
1.0,2025-10-26T14:20:54Z
1.0,2025-10-27T02:36:04Z
1.0,2025-10-27T02:51:04Z
1.0,2025-10-27T05:21:04Z
5.0,2025-10-27T05:36:04Z
2.0,2025-10-27T05:51:04Z
4.0,2025-10-27T06:06:04Z
8.0,2025-10-27T06:21:04Z
7.0,2025-10-27T06:36:04Z
6.0,2025-10-27T06:51:04Z
2.0,2025-10-27T07:06:04Z
2.0,2025-10-27T07:21:04Z
1.0,2025-10-27T08:51:04Z
1.0,2025-10-28T15:06:14Z
1.0,2025-10-28T15:21:14Z
1.0,2025-10-28T15:51:14Z
4.0,2025-10-28T18:51:24Z
1.0,2025-10-28T19:06:24Z
2.0,2025-10-28T19:21:24Z
1.0,2025-10-28T19:36:24Z
1.0,2025-10-28T22:51:24Z
3.0,2025-10-29T01:36:24Z
1.0,2025-10-29T01:51:24Z
2.0,2025-10-29T02:06:24Z
11.0,2025-10-29T02:21:24Z
1.0,2025-10-29T02:36:24Z
2.0,2025-10-29T02:51:24Z
2.0,2025-10-29T03:06:24Z
2.0,2025-10-29T03:36:24Z
41.0,2025-10-29T03:51:24Z
1.0,2025-10-29T04:06:24Z
25.0,2025-10-29T04:21:24Z
46.0,2025-10-29T04:36:24Z
7.0,2025-10-29T04:51:24Z
1.0,2025-10-29T05:21:24Z
1.0,2025-10-29T06:21:24Z
1.0,2025-10-29T07:36:24Z
1.0,2025-10-29T08:21:24Z
2.0,2025-10-29T08:36:24Z
1.0,2025-10-29T09:36:24Z
1.0,2025-10-29T09:51:24Z
1.0,2025-10-29T10:21:24Z
1.0,2025-10-29T10:36:24Z
16.0,2025-10-29T11:06:24Z
17.0,2025-10-29T11:21:24Z
10.0,2025-10-29T11:36:24Z
1.0,2025-10-29T11:51:24Z
25.0,2025-10-29T12:06:24Z
28.0,2025-10-29T12:21:24Z
3.0,2025-10-29T12:36:24Z
11.0,2025-10-29T12:51:24Z
3.0,2025-10-29T13:06:24Z
4.0,2025-10-29T13:21:24Z
4.0,2025-10-29T13:36:34Z
6.0,2025-10-29T14:06:34Z
1.0,2025-10-29T14:36:34Z
5.0,2025-10-31T10:21:54Z
1.0,2025-10-31T10:51:54Z
1.0,2025-11-02T01:37:15Z
