data,timestamp
22.0,2025-03-17T13:17:28Z
4.0,2025-03-17T13:32:29Z
7.0,2025-03-17T13:47:30Z
1.0,2025-03-17T14:17:31Z
1.0,2025-03-17T18:17:45Z
1.0,2025-03-17T18:32:46Z
5.0,2025-03-17T18:47:47Z
4.0,2025-03-17T19:02:48Z
1.0,2025-03-17T19:17:49Z
5.0,2025-03-17T20:17:52Z
1.0,2025-03-17T20:32:53Z
2.0,2025-03-17T21:02:55Z
1.0,2025-03-17T21:17:55Z
3.0,2025-03-17T21:32:56Z
9.0,2025-03-17T22:02:58Z
1.0,2025-03-17T22:48:00Z
1.0,2025-03-18T00:03:04Z
1.0,2025-03-18T00:33:05Z
1.0,2025-03-18T01:18:07Z
1.0,2025-03-18T04:18:17Z
1.0,2025-03-20T03:35:38Z
3.0,2025-03-20T03:50:39Z
4.0,2025-03-20T04:05:40Z
14.0,2025-03-20T04:20:40Z
7.0,2025-03-20T04:35:41Z
9.0,2025-03-20T04:50:42Z
7.0,2025-03-20T05:05:43Z
16.0,2025-03-20T05:20:43Z
3.0,2025-03-20T05:35:44Z
9.0,2025-03-20T05:50:45Z
7.0,2025-03-20T06:05:46Z
7.0,2025-03-20T06:20:46Z
4.0,2025-03-20T13:21:08Z
2.0,2025-03-20T14:36:12Z
6.0,2025-03-20T14:51:13Z
10.0,2025-03-20T15:06:14Z
9.0,2025-03-20T15:21:14Z
5.0,2025-03-20T15:36:15Z
5.0,2025-03-20T15:51:16Z
1.0,2025-03-20T16:06:17Z
2.0,2025-03-20T16:21:17Z
4.0,2025-03-20T16:36:18Z
12.0,2025-03-20T16:51:19Z
17.0,2025-03-20T17:06:20Z
3.0,2025-03-20T17:21:20Z
2.0,2025-03-20T17:36:21Z
3.0,2025-03-20T21:06:32Z
1.0,2025-03-20T21:21:32Z
15.0,2025-03-20T21:36:33Z
6.0,2025-03-20T21:51:34Z
3.0,2025-03-20T23:21:39Z
1.0,2025-03-21T02:21:49Z
2.0,2025-03-21T13:37:15Z
1.0,2025-03-21T13:52:16Z
1.0,2025-03-21T14:22:17Z
6.0,2025-03-21T14:37:18Z
1.0,2025-03-21T14:52:19Z
1.0,2025-03-21T15:07:20Z
4.0,2025-03-21T15:22:21Z
4.0,2025-03-21T16:37:25Z
1.0,2025-03-21T16:52:26Z
1.0,2025-03-21T18:52:33Z
1.0,2025-03-21T21:52:43Z
2.0,2025-03-21T22:07:44Z
1.0,2025-03-21T22:22:44Z
1.0,2025-03-21T23:52:49Z
2.0,2025-03-22T12:08:29Z
2.0,2025-03-22T14:23:35Z
1.0,2025-03-22T14:38:36Z
2.0,2025-03-23T01:24:13Z
1.0,2025-03-23T02:09:16Z
1.0,2025-03-23T07:24:34Z
2.0,2025-03-23T07:39:35Z
1.0,2025-03-23T07:54:36Z
1.0,2025-03-23T12:24:50Z
1.0,2025-03-23T14:09:56Z
10.0,2025-03-23T14:39:57Z
1.0,2025-03-23T15:24:59Z
1.0,2025-03-23T15:40:00Z
1.0,2025-03-23T16:10:02Z
5.0,2025-03-23T16:25:02Z
7.0,2025-03-25T20:12:37Z
13.0,2025-03-25T20:27:38Z
2.0,2025-04-01T13:05:58Z
2.0,2025-04-02T14:37:19Z
1.0,2025-04-02T14:52:19Z
2.0,2025-04-02T15:07:20Z
1.0,2025-04-02T15:22:21Z
2.0,2025-04-02T16:07:23Z
1.0,2025-04-02T16:22:24Z
2.0,2025-04-02T16:52:25Z
1.0,2025-04-02T17:22:27Z
1.0,2025-04-02T18:22:31Z
1.0,2025-04-02T20:37:38Z
1.0,2025-04-02T23:37:48Z
1.0,2025-04-03T00:52:52Z
1.0,2025-04-03T01:22:54Z
2.0,2025-04-03T01:37:55Z
2.0,2025-04-03T01:52:55Z
1.0,2025-04-03T02:07:56Z
1.0,2025-04-03T02:22:57Z
1.0,2025-04-03T02:37:58Z
2.0,2025-04-03T03:07:59Z
1.0,2025-04-03T03:53:01Z
1.0,2025-04-03T04:08:02Z
1.0,2025-04-03T04:23:03Z
1.0,2025-04-03T05:23:06Z
1.0,2025-04-03T07:08:11Z
1.0,2025-04-03T07:53:13Z
1.0,2025-04-03T21:23:46Z
5.0,2025-04-03T21:38:47Z
4.0,2025-04-03T21:53:47Z
4.0,2025-04-03T22:08:48Z
4.0,2025-04-03T22:23:49Z
1.0,2025-04-03T22:53:50Z
2.0,2025-04-04T03:39:05Z
4.0,2025-04-04T03:54:05Z
8.0,2025-04-04T04:09:06Z
14.0,2025-04-04T04:24:07Z
6.0,2025-04-04T04:39:08Z
1.0,2025-04-04T08:09:19Z
10.0,2025-04-04T08:24:20Z
7.0,2025-04-04T08:39:21Z
2.0,2025-04-04T08:54:21Z
2.0,2025-04-04T09:09:22Z
86.0,2025-04-04T09:24:23Z
31.0,2025-04-04T09:39:24Z
1.0,2025-04-04T10:39:27Z
4.0,2025-04-11T02:02:59Z
11.0,2025-04-11T02:18:00Z
5.0,2025-04-11T02:33:01Z
6.0,2025-04-11T02:48:02Z
2.0,2025-04-11T03:03:02Z
17.0,2025-04-11T06:33:13Z
21.0,2025-04-14T19:52:32Z
4.0,2025-04-14T20:07:32Z
1.0,2025-04-14T20:22:33Z
1.0,2025-04-14T20:37:34Z
1.0,2025-04-14T20:52:35Z
1.0,2025-04-14T21:07:35Z
2.0,2025-04-15T13:08:27Z
1.0,2025-04-30T10:12:26Z
2.0,2025-04-30T10:42:28Z
3.0,2025-04-30T10:57:29Z
8.0,2025-04-30T11:12:30Z
4.0,2025-04-30T11:27:30Z
4.0,2025-04-30T11:42:31Z
4.0,2025-04-30T11:57:32Z
3.0,2025-04-30T12:12:33Z
2.0,2025-04-30T12:42:24Z
1.0,2025-04-30T13:12:26Z
2.0,2025-04-30T13:27:26Z
1.0,2025-04-30T13:42:27Z
1.0,2025-04-30T14:27:29Z
1.0,2025-04-30T14:57:31Z
1.0,2025-05-01T23:14:09Z
2.0,2025-05-01T23:29:09Z
5.0,2025-05-01T23:44:10Z
2.0,2025-05-01T23:59:11Z
1.0,2025-05-02T00:14:12Z
1.0,2025-05-02T00:29:13Z
2.0,2025-05-02T00:44:14Z
1.0,2025-05-02T00:59:15Z
1.0,2025-05-02T01:14:16Z
1.0,2025-05-02T01:44:17Z
1.0,2025-05-02T03:44:23Z
1.0,2025-05-02T09:14:40Z
31.0,2025-05-02T09:29:40Z
10.0,2025-05-02T14:14:56Z
1.0,2025-05-02T14:29:57Z
4.0,2025-05-03T08:00:42Z
1.0,2025-05-03T08:15:43Z
1.0,2025-05-03T08:30:43Z
5.0,2025-05-03T13:30:58Z
3.0,2025-05-04T01:31:35Z
1.0,2025-05-04T03:01:40Z
1.0,2025-06-23T23:17:26Z
4.0,2025-06-23T23:32:26Z
1.0,2025-06-24T00:02:28Z
7.0,2025-06-24T00:17:29Z
10.0,2025-06-24T00:32:30Z
1.0,2025-06-24T00:47:31Z
3.0,2025-06-24T01:02:32Z
1.0,2025-06-24T01:17:33Z
3.0,2025-06-24T02:32:36Z
2.0,2025-06-24T02:47:37Z
6.0,2025-06-24T03:02:38Z
4.0,2025-06-24T03:17:39Z
1.0,2025-09-28T01:49:38Z
1.0,2025-09-28T22:05:42Z
3.0,2025-09-28T22:20:42Z
2.0,2025-09-28T22:35:43Z
1.0,2025-10-26T14:08:25Z
3.0,2025-10-27T02:39:03Z
2.0,2025-10-27T05:09:11Z
2.0,2025-10-27T05:24:12Z
7.0,2025-10-27T05:39:13Z
3.0,2025-10-27T05:54:13Z
11.0,2025-10-27T06:09:14Z
9.0,2025-10-27T06:24:15Z
19.0,2025-10-27T06:39:16Z
8.0,2025-10-27T06:54:16Z
3.0,2025-10-27T07:09:17Z
2.0,2025-10-27T07:24:18Z
1.0,2025-10-27T07:39:19Z
1.0,2025-10-27T07:54:19Z
1.0,2025-10-28T14:55:43Z
1.0,2025-10-28T15:10:44Z
1.0,2025-10-28T15:25:45Z
1.0,2025-10-28T15:40:46Z
4.0,2025-10-28T18:40:55Z
1.0,2025-10-28T18:55:55Z
2.0,2025-10-28T19:10:56Z
3.0,2025-10-28T19:25:57Z
1.0,2025-10-28T22:41:07Z
2.0,2025-10-29T01:26:16Z
2.0,2025-10-29T01:41:17Z
3.0,2025-10-29T01:56:17Z
4.0,2025-10-29T02:11:18Z
13.0,2025-10-29T02:26:19Z
1.0,2025-10-29T02:41:20Z
4.0,2025-10-29T02:56:20Z
1.0,2025-10-29T03:11:21Z
20.0,2025-10-29T03:41:23Z
27.0,2025-10-29T03:56:23Z
2.0,2025-10-29T04:11:24Z
64.0,2025-10-29T04:26:25Z
28.0,2025-10-29T04:41:26Z
9.0,2025-10-29T04:56:26Z
